ITGAL	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
ITGAL	KEGG_04670_Leukocyte_transendothelial_migration
ITGAL	KEGG_04810_Regulation_of_actin_cytoskeleton
ITGAL	KEGG_05416_Viral_myocarditis
ITGA3	KEGG_04510_Focal_adhesion
ITGA3	KEGG_04512_ECM-receptor_interaction
ITGA3	KEGG_04640_Hematopoietic_cell_lineage
ITGA3	KEGG_04810_Regulation_of_actin_cytoskeleton
ITGA3	KEGG_05222_Small_cell_lung_cancer
ITGA2B	KEGG_04510_Focal_adhesion
ITGA2B	KEGG_04512_ECM-receptor_interaction
ITGA2B	KEGG_04640_Hematopoietic_cell_lineage
ITGA2B	KEGG_04810_Regulation_of_actin_cytoskeleton
ITGA2B	KEGG_05222_Small_cell_lung_cancer
MAP3K14	KEGG_04010_MAPK_signaling_pathway
MAP3K14	KEGG_04210_Apoptosis
MAP3K14	KEGG_04660_T_cell_receptor_signaling_pathway
MAP3K14	KEGG_04672_Intestinal_immune_network_for_IgA_production
MAP3K14	KEGG_05120_Epithelial_cell_signaling_in_Helicobacter_pylori_infection
ABCC8	KEGG_02010_ABC_transporters
ABCC8	KEGG_04930_Type_II_diabetes_mellitus
CCL18	KEGG_04060_Cytokine-cytokine_receptor_interaction
CCL18	KEGG_04062_Chemokine_signaling_pathway
CCL3	KEGG_04060_Cytokine-cytokine_receptor_interaction
CCL3	KEGG_04062_Chemokine_signaling_pathway
CCL3	KEGG_04620_Toll-like_receptor_signaling_pathway
CACNG3	KEGG_04010_MAPK_signaling_pathway
CACNG3	KEGG_05414_Dilated_cardiomyopathy
TAC1	KEGG_04080_Neuroactive_ligand-receptor_interaction
CX3CL1	KEGG_04060_Cytokine-cytokine_receptor_interaction
CX3CL1	KEGG_04062_Chemokine_signaling_pathway
CACNA1G	KEGG_04010_MAPK_signaling_pathway
CACNA1G	KEGG_04020_Calcium_signaling_pathway
CACNA1G	KEGG_04930_Type_II_diabetes_mellitus
TNFRSF12A	KEGG_04060_Cytokine-cytokine_receptor_interaction
MAP3K9	KEGG_04010_MAPK_signaling_pathway
RALA	KEGG_05200_Pathways_in_cancer
RALA	KEGG_05212_Pancreatic_cancer
AGK	KEGG_00561_Glycerolipid_metabolism
ALDH3B1	KEGG_00010_Glycolysis_/_Gluconeogenesis
ALDH3B1	KEGG_00340_Histidine_metabolism
ALDH3B1	KEGG_00350_Tyrosine_metabolism
ALDH3B1	KEGG_00360_Phenylalanine_metabolism
ALDH3B1	KEGG_00980_Metabolism_of_xenobiotics_by_cytochrome_P450
CCL26	KEGG_04060_Cytokine-cytokine_receptor_interaction
CCL26	KEGG_04062_Chemokine_signaling_pathway
FARP2	KEGG_04510_Focal_adhesion
FARP2	KEGG_04520_Adherens_junction
GGCT	KEGG_00480_Glutathione_metabolism
DBF4	KEGG_04110_Cell_cycle
TBXA2R	KEGG_04020_Calcium_signaling_pathway
TBXA2R	KEGG_04080_Neuroactive_ligand-receptor_interaction
COX10	KEGG_00190_Oxidative_phosphorylation
COX10	KEGG_00860_Porphyrin_and_chlorophyll_metabolism
GTF2IRD1	KEGG_03022_Basal_transcription_factors
SCIN	KEGG_04810_Regulation_of_actin_cytoskeleton
ARSD	KEGG_00600_Sphingolipid_metabolism
PNPLA4	KEGG_00830_Retinol_metabolism
MYH13	KEGG_04530_Tight_junction
ADIPOR2	KEGG_04920_Adipocytokine_signaling_pathway
UPP2	KEGG_00240_Pyrimidine_metabolism
UPP2	KEGG_00983_Drug_metabolism_-_other_enzymes
PAFAH1B1	KEGG_00565_Ether_lipid_metabolism
NOS2	KEGG_00330_Arginine_and_proline_metabolism
NOS2	KEGG_04020_Calcium_signaling_pathway
NOS2	KEGG_05140_Leishmaniasis
NOS2	KEGG_05142_Chagas_disease
NOS2	KEGG_05200_Pathways_in_cancer
NOS2	KEGG_05222_Small_cell_lung_cancer
NOS2A	KEGG_00330_Arginine_and_proline_metabolism
NOS2A	KEGG_04020_Calcium_signaling_pathway
NOS2A	KEGG_04730_Long-term_depression
NOS2A	KEGG_05222_Small_cell_lung_cancer
CD79B	KEGG_04662_B_cell_receptor_signaling_pathway
TKTL1	KEGG_00030_Pentose_phosphate_pathway
TKTL1	KEGG_00710_Carbon_fixation_in_photosynthetic_organisms
TKTL1	KEGG_01051_Biosynthesis_of_ansamycins
PAX6	KEGG_04950_Maturity_onset_diabetes_of_the_young
CACNA2D2	KEGG_04010_MAPK_signaling_pathway
CACNA2D2	KEGG_05414_Dilated_cardiomyopathy
PIGQ	KEGG_00563_Glycosylphosphatidylinositol(GPI)-anchor_biosynthesis
SELE	KEGG_04514_Cell_adhesion_molecules_(CAMs)
FMO3	KEGG_00982_Drug_metabolism_-_cytochrome_P450
NOX1	KEGG_04670_Leukocyte_transendothelial_migration
E2F2	KEGG_04110_Cell_cycle
E2F2	KEGG_05200_Pathways_in_cancer
E2F2	KEGG_05212_Pancreatic_cancer
E2F2	KEGG_05214_Glioma
E2F2	KEGG_05215_Prostate_cancer
E2F2	KEGG_05218_Melanoma
E2F2	KEGG_05219_Bladder_cancer
E2F2	KEGG_05220_Chronic_myeloid_leukemia
E2F2	KEGG_05222_Small_cell_lung_cancer
E2F2	KEGG_05223_Non-small_cell_lung_cancer
PSMB1	KEGG_03050_Proteasome
NADK	KEGG_00760_Nicotinate_and_nicotinamide_metabolism
AASS	KEGG_00300_Lysine_biosynthesis
AASS	KEGG_00310_Lysine_degradation
MGST1	KEGG_00480_Glutathione_metabolism
MGST1	KEGG_00980_Metabolism_of_xenobiotics_by_cytochrome_P450
MGST1	KEGG_00982_Drug_metabolism_-_cytochrome_P450
CRY1	KEGG_04710_Circadian_rhythm_-_mammal
ST3GAL1	KEGG_00512_O-Glycan_biosynthesis
ST3GAL1	KEGG_00533_Glycosaminoglycan_biosynthesis_-_keratan_sulfate
ST3GAL1	KEGG_00603_Glycosphingolipid_biosynthesis_-_globo_series
ST3GAL1	KEGG_00604_Glycosphingolipid_biosynthesis_-_ganglio_series
MAPK8IP2	KEGG_04010_MAPK_signaling_pathway
RHOBTB2	KEGG_04120_Ubiquitin_mediated_proteolysis
RPS20	KEGG_03010_Ribosome
CSDE1	KEGG_04010_MAPK_signaling_pathway
CSDE1	KEGG_04012_ErbB_signaling_pathway
CSDE1	KEGG_04360_Axon_guidance
CSDE1	KEGG_04370_VEGF_signaling_pathway
CSDE1	KEGG_04530_Tight_junction
CSDE1	KEGG_04540_Gap_junction
CSDE1	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
CSDE1	KEGG_04660_T_cell_receptor_signaling_pathway
CSDE1	KEGG_04662_B_cell_receptor_signaling_pathway
CSDE1	KEGG_04664_Fc_epsilon_RI_signaling_pathway
CSDE1	KEGG_04720_Long-term_potentiation
CSDE1	KEGG_04730_Long-term_depression
CSDE1	KEGG_04810_Regulation_of_actin_cytoskeleton
CSDE1	KEGG_04910_Insulin_signaling_pathway
CSDE1	KEGG_04912_GnRH_signaling_pathway
CSDE1	KEGG_04916_Melanogenesis
CSDE1	KEGG_05211_Renal_cell_carcinoma
CSDE1	KEGG_05213_Endometrial_cancer
CSDE1	KEGG_05214_Glioma
CSDE1	KEGG_05215_Prostate_cancer
CSDE1	KEGG_05216_Thyroid_cancer
CSDE1	KEGG_05218_Melanoma
CSDE1	KEGG_05219_Bladder_cancer
CSDE1	KEGG_05220_Chronic_myeloid_leukemia
CSDE1	KEGG_05221_Acute_myeloid_leukemia
CSDE1	KEGG_05223_Non-small_cell_lung_cancer
UBE3C	KEGG_04120_Ubiquitin_mediated_proteolysis
MASP2	KEGG_04610_Complement_and_coagulation_cascades
VTA1	KEGG_04144_Endocytosis
ETV7	KEGG_04320_Dorso-ventral_axis_formation
UQCRC1	KEGG_00190_Oxidative_phosphorylation
CD9	KEGG_04640_Hematopoietic_cell_lineage
NCAPD2	KEGG_04111_Cell_cycle_-_yeast
GIPR	KEGG_04080_Neuroactive_ligand-receptor_interaction
SEMA3G	KEGG_04360_Axon_guidance
IDS	KEGG_00531_Glycosaminoglycan_degradation
IDS	KEGG_04142_Lysosome
PRSS3	KEGG_04080_Neuroactive_ligand-receptor_interaction
CD4	KEGG_04514_Cell_adhesion_molecules_(CAMs)
CD4	KEGG_04612_Antigen_processing_and_presentation
CD4	KEGG_04640_Hematopoietic_cell_lineage
CD4	KEGG_04660_T_cell_receptor_signaling_pathway
BTK	KEGG_04662_B_cell_receptor_signaling_pathway
BTK	KEGG_04664_Fc_epsilon_RI_signaling_pathway
FYN	KEGG_04360_Axon_guidance
FYN	KEGG_04510_Focal_adhesion
FYN	KEGG_04520_Adherens_junction
FYN	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
FYN	KEGG_04660_T_cell_receptor_signaling_pathway
FYN	KEGG_04664_Fc_epsilon_RI_signaling_pathway
FYN	KEGG_05020_Prion_diseases
FYN	KEGG_05416_Viral_myocarditis
FMO1	KEGG_00982_Drug_metabolism_-_cytochrome_P450
LYPLA2P1	KEGG_00564_Glycerophospholipid_metabolism
NME1-NME2	KEGG_00230_Purine_metabolism
NME1-NME2	KEGG_00240_Pyrimidine_metabolism
NME2	KEGG_00230_Purine_metabolism
NME2	KEGG_00240_Pyrimidine_metabolism
INMT	KEGG_00380_Tryptophan_metabolism
LARS2	KEGG_00290_Valine__leucine_and_isoleucine_biosynthesis
LARS2	KEGG_00970_Aminoacyl-tRNA_biosynthesis
PIK3C2A	KEGG_00562_Inositol_phosphate_metabolism
PIK3C2A	KEGG_04070_Phosphatidylinositol_signaling_system
PLAUR	KEGG_04610_Complement_and_coagulation_cascades
DCN	KEGG_04350_TGF-beta_signaling_pathway
PPP5C	KEGG_04010_MAPK_signaling_pathway
MAP4K3	KEGG_04010_MAPK_signaling_pathway
TYROBP	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
GABRA3	KEGG_04080_Neuroactive_ligand-receptor_interaction
BRCA1	KEGG_04120_Ubiquitin_mediated_proteolysis
CD22	KEGG_04514_Cell_adhesion_molecules_(CAMs)
CD22	KEGG_04640_Hematopoietic_cell_lineage
CD22	KEGG_04662_B_cell_receptor_signaling_pathway
SEMA3B	KEGG_04360_Axon_guidance
EXTL3	KEGG_00534_Glycosaminoglycan_biosynthesis_-_heparan_sulfate
ELOVL5	KEGG_01040_Biosynthesis_of_unsaturated_fatty_acids
ALOX5	KEGG_00590_Arachidonic_acid_metabolism
ALOX5	KEGG_00591_Linoleic_acid_metabolism
EHD3	KEGG_04144_Endocytosis
MAN2B2	KEGG_00511_Other_glycan_degradation
CLDN11	KEGG_04514_Cell_adhesion_molecules_(CAMs)
CLDN11	KEGG_04530_Tight_junction
CLDN11	KEGG_04670_Leukocyte_transendothelial_migration
PGM3	KEGG_00010_Glycolysis_/_Gluconeogenesis
PGM3	KEGG_00030_Pentose_phosphate_pathway
PGM3	KEGG_00052_Galactose_metabolism
PGM3	KEGG_00500_Starch_and_sucrose_metabolism
PGM3	KEGG_00520_Amino_sugar_and_nucleotide_sugar_metabolism
PGM3	KEGG_00521_Streptomycin_biosynthesis
ARPC1A	KEGG_04810_Regulation_of_actin_cytoskeleton
POLR3B	KEGG_00230_Purine_metabolism
POLR3B	KEGG_00240_Pyrimidine_metabolism
POLR3B	KEGG_03020_RNA_polymerase
CD6	KEGG_04514_Cell_adhesion_molecules_(CAMs)
POLA2	KEGG_00230_Purine_metabolism
POLA2	KEGG_00240_Pyrimidine_metabolism
POLA2	KEGG_03030_DNA_replication
CAPN1	KEGG_04210_Apoptosis
CAPN1	KEGG_05010_Alzheimer's_disease
ACPP	KEGG_00361_gamma-Hexachlorocyclohexane_degradation
ACPP	KEGG_00740_Riboflavin_metabolism
MDH1	KEGG_00020_Citrate_cycle_(TCA_cycle)
MDH1	KEGG_00620_Pyruvate_metabolism
MDH1	KEGG_00630_Glyoxylate_and_dicarboxylate_metabolism
MDH1	KEGG_00710_Carbon_fixation_in_photosynthetic_organisms
MDH1	KEGG_00720_Reductive_carboxylate_cycle_(CO2_fixation)
MDH1	KEGG_04964_Proximal_tubule_bicarbonate_reclamation
COX15	KEGG_00190_Oxidative_phosphorylation
COX15	KEGG_00860_Porphyrin_and_chlorophyll_metabolism
COX15	KEGG_02020_Two-component_system
WAS	KEGG_04062_Chemokine_signaling_pathway
WAS	KEGG_04520_Adherens_junction
WAS	KEGG_04666_Fc_gamma_R-mediated_phagocytosis
WAS	KEGG_04810_Regulation_of_actin_cytoskeleton
WAS	KEGG_05100_Bacterial_invasion_of_epithelial_cells
WAS	KEGG_05130_Pathogenic_Escherichia_coli_infection
BID	KEGG_04115_p53_signaling_pathway
BID	KEGG_04210_Apoptosis
BID	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
BID	KEGG_05010_Alzheimer's_disease
BID	KEGG_05200_Pathways_in_cancer
BID	KEGG_05416_Viral_myocarditis
XYLT2	KEGG_00532_Glycosaminoglycan_biosynthesis_-_chondroitin_sulfate
CHDH	KEGG_00260_Glycine__serine_and_threonine_metabolism
IL20RA	KEGG_04060_Cytokine-cytokine_receptor_interaction
IL20RA	KEGG_04630_Jak-STAT_signaling_pathway
CLCA1	KEGG_04740_Olfactory_transduction
CLCA4	KEGG_04740_Olfactory_transduction
IGF1	KEGG_04114_Oocyte_meiosis
IGF1	KEGG_04115_p53_signaling_pathway
IGF1	KEGG_04150_mTOR_signaling_pathway
IGF1	KEGG_04510_Focal_adhesion
IGF1	KEGG_04730_Long-term_depression
IGF1	KEGG_04914_Progesterone-mediated_oocyte_maturation
IGF1	KEGG_04960_Aldosterone-regulated_sodium_reabsorption
IGF1	KEGG_05200_Pathways_in_cancer
IGF1	KEGG_05214_Glioma
IGF1	KEGG_05215_Prostate_cancer
IGF1	KEGG_05218_Melanoma
RALBP1	KEGG_05200_Pathways_in_cancer
RALBP1	KEGG_05212_Pancreatic_cancer
CNTN1	KEGG_04514_Cell_adhesion_molecules_(CAMs)
AGPS	KEGG_00565_Ether_lipid_metabolism
ATP1A2	KEGG_04960_Aldosterone-regulated_sodium_reabsorption
SNAI2	KEGG_04520_Adherens_junction
CD74	KEGG_04612_Antigen_processing_and_presentation
HGF	KEGG_04060_Cytokine-cytokine_receptor_interaction
HGF	KEGG_04510_Focal_adhesion
HGF	KEGG_05200_Pathways_in_cancer
HGF	KEGG_05211_Renal_cell_carcinoma
HGF	KEGG_05218_Melanoma
CYP3A43	KEGG_00140_Steroid_hormone_biosynthesis
CYP3A43	KEGG_00361_gamma-Hexachlorocyclohexane_degradation
CYP3A43	KEGG_00591_Linoleic_acid_metabolism
CYP3A43	KEGG_00830_Retinol_metabolism
CYP3A43	KEGG_00980_Metabolism_of_xenobiotics_by_cytochrome_P450
CYP3A43	KEGG_00982_Drug_metabolism_-_cytochrome_P450
CYP3A43	KEGG_00983_Drug_metabolism_-_other_enzymes
NRXN3	KEGG_04514_Cell_adhesion_molecules_(CAMs)
CPS1	KEGG_00250_Alanine__aspartate_and_glutamate_metabolism
CPS1	KEGG_00330_Arginine_and_proline_metabolism
CPS1	KEGG_00910_Nitrogen_metabolism
C8B	KEGG_04610_Complement_and_coagulation_cascades
GABRA1	KEGG_04080_Neuroactive_ligand-receptor_interaction
NDUFS1	KEGG_00190_Oxidative_phosphorylation
ALAS1	KEGG_00260_Glycine__serine_and_threonine_metabolism
ALAS1	KEGG_00860_Porphyrin_and_chlorophyll_metabolism
BIRC3	KEGG_04120_Ubiquitin_mediated_proteolysis
BIRC3	KEGG_04210_Apoptosis
BIRC3	KEGG_04510_Focal_adhesion
BIRC3	KEGG_04621_NOD-like_receptor_signaling_pathway
BIRC3	KEGG_05200_Pathways_in_cancer
BIRC3	KEGG_05222_Small_cell_lung_cancer
DERA	KEGG_00030_Pentose_phosphate_pathway
ABCC2	KEGG_02010_ABC_transporters
GCLM	KEGG_00480_Glutathione_metabolism
HSD17B6	KEGG_00140_Steroid_hormone_biosynthesis
NR1H3	KEGG_03320_PPAR_signaling_pathway
TYMP	KEGG_00240_Pyrimidine_metabolism
TYMP	KEGG_00983_Drug_metabolism_-_other_enzymes
FAS	KEGG_04010_MAPK_signaling_pathway
FAS	KEGG_04060_Cytokine-cytokine_receptor_interaction
FAS	KEGG_04115_p53_signaling_pathway
FAS	KEGG_04210_Apoptosis
FAS	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
FAS	KEGG_04940_Type_I_diabetes_mellitus
FAS	KEGG_05010_Alzheimer's_disease
FAS	KEGG_05142_Chagas_disease
FAS	KEGG_05200_Pathways_in_cancer
FAS	KEGG_05320_Autoimmune_thyroid_disease
FAS	KEGG_05330_Allograft_rejection
FAS	KEGG_05332_Graft-versus-host_disease
CD44	KEGG_04512_ECM-receptor_interaction
CD44	KEGG_04640_Hematopoietic_cell_lineage
AGPAT4	KEGG_00561_Glycerolipid_metabolism
AGPAT4	KEGG_00564_Glycerophospholipid_metabolism
AGPAT4	KEGG_00565_Ether_lipid_metabolism
PRKCH	KEGG_04270_Vascular_smooth_muscle_contraction
PRKCH	KEGG_04530_Tight_junction
INSRR	KEGG_04810_Regulation_of_actin_cytoskeleton
INSRR	KEGG_05215_Prostate_cancer
IFNGR1	KEGG_04060_Cytokine-cytokine_receptor_interaction
IFNGR1	KEGG_04630_Jak-STAT_signaling_pathway
IFNGR1	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
IFNGR1	KEGG_05142_Chagas_disease
B4GALT7	KEGG_00532_Glycosaminoglycan_biosynthesis_-_chondroitin_sulfate
SH2D2A	KEGG_04370_VEGF_signaling_pathway
TNFRSF1B	KEGG_04060_Cytokine-cytokine_receptor_interaction
TNFRSF1B	KEGG_04920_Adipocytokine_signaling_pathway
TNFRSF1B	KEGG_05014_Amyotrophic_lateral_sclerosis_(ALS)
TBPL1	KEGG_03022_Basal_transcription_factors
IBSP	KEGG_04510_Focal_adhesion
IBSP	KEGG_04512_ECM-receptor_interaction
RABEP1	KEGG_04144_Endocytosis
SARS	KEGG_00260_Glycine__serine_and_threonine_metabolism
SARS	KEGG_00970_Aminoacyl-tRNA_biosynthesis
ALG1	KEGG_00510_N-Glycan_biosynthesis
CSGLCA-T	KEGG_00532_Glycosaminoglycan_biosynthesis_-_chondroitin_sulfate
FUT8	KEGG_00510_N-Glycan_biosynthesis
FUT8	KEGG_00533_Glycosaminoglycan_biosynthesis_-_keratan_sulfate
GAB2	KEGG_04664_Fc_epsilon_RI_signaling_pathway
GAB2	KEGG_04666_Fc_gamma_R-mediated_phagocytosis
GAB2	KEGG_05220_Chronic_myeloid_leukemia
ATP6V0A1	KEGG_00190_Oxidative_phosphorylation
ATP6V0A1	KEGG_05120_Epithelial_cell_signaling_in_Helicobacter_pylori_infection
PIAS1	KEGG_04120_Ubiquitin_mediated_proteolysis
PIAS1	KEGG_04630_Jak-STAT_signaling_pathway
PIAS1	KEGG_05200_Pathways_in_cancer
PIAS1	KEGG_05222_Small_cell_lung_cancer
MAP2K3	KEGG_04010_MAPK_signaling_pathway
MAP2K3	KEGG_04620_Toll-like_receptor_signaling_pathway
MAP2K3	KEGG_04664_Fc_epsilon_RI_signaling_pathway
MAP2K3	KEGG_04912_GnRH_signaling_pathway
MAP2K3	KEGG_05014_Amyotrophic_lateral_sclerosis_(ALS)
GABARAPL2	KEGG_04140_Regulation_of_autophagy
VCL	KEGG_04510_Focal_adhesion
VCL	KEGG_04520_Adherens_junction
VCL	KEGG_04670_Leukocyte_transendothelial_migration
VCL	KEGG_04810_Regulation_of_actin_cytoskeleton
VCL	KEGG_05100_Bacterial_invasion_of_epithelial_cells
DAPK2	KEGG_05200_Pathways_in_cancer
DAPK2	KEGG_05219_Bladder_cancer
ADSS	KEGG_00230_Purine_metabolism
ADSS	KEGG_00250_Alanine__aspartate_and_glutamate_metabolism
RFC1	KEGG_03030_DNA_replication
CUL3	KEGG_04120_Ubiquitin_mediated_proteolysis
OTC	KEGG_00330_Arginine_and_proline_metabolism
CYP46A1	KEGG_00120_Primary_bile_acid_biosynthesis
FLT4	KEGG_04060_Cytokine-cytokine_receptor_interaction
FLT4	KEGG_04510_Focal_adhesion
AGA	KEGG_00511_Other_glycan_degradation
PI4K2B	KEGG_00562_Inositol_phosphate_metabolism
PI4K2B	KEGG_04070_Phosphatidylinositol_signaling_system
MAT2B	KEGG_00270_Cysteine_and_methionine_metabolism
MAT2B	KEGG_00450_Selenoamino_acid_metabolism
CDH1	KEGG_04514_Cell_adhesion_molecules_(CAMs)
CDH1	KEGG_04520_Adherens_junction
CDH1	KEGG_05100_Bacterial_invasion_of_epithelial_cells
CDH1	KEGG_05213_Endometrial_cancer
CDH1	KEGG_05216_Thyroid_cancer
CDH1	KEGG_05218_Melanoma
CDH1	KEGG_05219_Bladder_cancer
SKIV2L2	KEGG_00500_Starch_and_sucrose_metabolism
SKIV2L2	KEGG_00790_Folate_biosynthesis
ZFYVE16	KEGG_04350_TGF-beta_signaling_pathway
C6	KEGG_04610_Complement_and_coagulation_cascades
INPP4A	KEGG_00562_Inositol_phosphate_metabolism
INPP4A	KEGG_04070_Phosphatidylinositol_signaling_system
PSMA4	KEGG_03050_Proteasome
TNC	KEGG_04510_Focal_adhesion
TNC	KEGG_04512_ECM-receptor_interaction
RETSAT	KEGG_00830_Retinol_metabolism
ZIC2	KEGG_04340_Hedgehog_signaling_pathway
LCP2	KEGG_04650_Natural_killer_cell_mediated_cytotoxicity
LCP2	KEGG_04660_T_cell_receptor_signaling_pathway
LCP2	KEGG_04664_Fc_epsilon_RI_signaling_pathway
TRIT1	KEGG_00908_Zeatin_biosynthesis
ADRB1	KEGG_04020_Calcium_signaling_pathway
ADRB1	KEGG_04080_Neuroactive_ligand-receptor_interaction
ADRB1	KEGG_04144_Endocytosis
ADRB1	KEGG_04540_Gap_junction
ADRB1	KEGG_05414_Dilated_cardiomyopathy
CUL7	KEGG_04120_Ubiquitin_mediated_proteolysis
CTNNA1	KEGG_04520_Adherens_junction
CTNNA1	KEGG_04530_Tight_junction
CTNNA1	KEGG_04670_Leukocyte_transendothelial_migration
CTNNA1	KEGG_05100_Bacterial_invasion_of_epithelial_cells
CTNNA1	KEGG_05213_Endometrial_cancer
PHKA2	KEGG_04020_Calcium_signaling_pathway
PHKA2	KEGG_04910_Insulin_signaling_pathway
EPHA3	KEGG_04360_Axon_guidance
HSPA5	KEGG_05020_Prion_diseases
DSG2	KEGG_05412_Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)
CTPS2	KEGG_00240_Pyrimidine_metabolism
ATP6V1H	KEGG_00190_Oxidative_phosphorylation
ATP6V1H	KEGG_05120_Epithelial_cell_signaling_in_Helicobacter_pylori_infection
POLR2B	KEGG_00230_Purine_metabolism
POLR2B	KEGG_00240_Pyrimidine_metabolism
